"","sgender.0","sgender.1","srace.0","srace.1","srace.2","srace.4","treatment","trace.1","trace.2","degree.2","degree.3","degree.5","degree.6","careerladder.1","careerladder.2","careerladder.3","careerladder.4","careerladder.5","careerladder.6","teachingexperience","score","ATE","image_file"
"478",0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.166666666666667,0.459558823529412,0.0406264493983098,"3_1_1_20170109194527475.jpg"
"480",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.476190476190476,0.283088235294118,0.0406264493983098,"35_0_0_20170117180440824.jpg"
"482",1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0.619047619047619,0.4375,0.0406264493983098,"17_0_0_20170110231233724.jpg"
"487",1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.166666666666667,0.492647058823529,0.0406264493983098,"1_0_0_20161219163425847.jpg"
"491",1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.119047619047619,0.209558823529412,0.0406264493983098,"1_0_1_20170112211228948.jpg"
"492",1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.119047619047619,0.4375,0.0406264493983098,"28_0_1_20170113185214520.jpg"
"500",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.119047619047619,0.397058823529412,0.0406264493983098,"35_0_0_20170117194328411.jpg"
"505",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.380952380952381,0.507352941176471,0.0406264493983098,"8_1_0_20170109204450889.jpg"
"507",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.119047619047619,0.691176470588235,0.0406264493983098,"18_1_0_20170109212417557.jpg"
"515",1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.119047619047619,0.419117647058824,0.0406264493983098,"12_0_1_20170110225335956.jpg"
"517",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.238095238095238,0.764705882352941,0.0406264493983098,"35_0_0_20170117150114482.jpg"
"519",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.166666666666667,0.334558823529412,0.0406264493983098,"34_0_0_20170117203227887.jpg"
"520",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.459558823529412,0.0406264493983098,"22_0_0_20170117140545960.jpg"
"525",0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.285714285714286,0.533088235294118,0.0406264493983098,"18_1_0_20170109214610454.jpg"
"526",0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.261904761904762,0.371323529411765,0.0406264493983098,"19_1_0_20170103201450359.jpg"
"532",1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.357142857142857,0.341911764705882,0.0406264493983098,"28_0_0_20170117020854365.jpg"
"535",0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.30952380952381,0.617647058823529,0.0406264493983098,"29_1_0_20170117181004953.jpg"
"540",1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.166666666666667,0.371323529411765,0.0406264493983098,"29_0_1_20170117104603706.jpg"
"546",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.380952380952381,0.316176470588235,0.0406264493983098,"18_1_0_20170109214752340.jpg"
"550",1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.261904761904762,0.294117647058824,0.0406264493983098,"31_0_1_20170117135536116.jpg"
"551",1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.0476190476190476,0.360294117647059,0.0406264493983098,"17_0_1_20170113132556480.jpg"
"552",0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.404761904761905,0.481617647058824,0.0406264493983098,"26_1_1_20170116013104528.jpg"
"553",1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.404761904761905,0.580882352941177,0.0406264493983098,"26_0_1_20170117194404976.jpg"
"554",0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.0238095238095238,0.106617647058824,0.0406264493983098,"25_1_1_20170116001945041.jpg"
"555",1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.166666666666667,0.268382352941176,0.0406264493983098,"26_0_0_20170117155115749.jpg"
"560",1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0.452380952380952,0.419117647058824,0.0406264493983098,"26_0_0_20170113210126743.jpg"
"568",0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.261904761904762,0.308823529411765,0.0406264493983098,"25_1_1_20170117014005144.jpg"
"569",0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.0714285714285714,0.481617647058824,0.0406264493983098,"23_1_1_20170114033456731.jpg"
"570",0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.261904761904762,0.507352941176471,0.0406264493983098,"27_1_0_20170104234600194.jpg"
"575",1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.119047619047619,0.470588235294118,0.0406264493983098,"26_0_1_20170113133259775.jpg"
"576",1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.166666666666667,0.268382352941176,0.0406264493983098,"32_0_1_20170117135739565.jpg"
"578",0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.0476190476190476,0.334558823529412,0.0406264493983098,"6_1_1_20170109193902904.jpg"
"580",1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.119047619047619,0.378676470588235,0.0406264493983098,"26_0_1_20170117003249556.jpg"
"583",1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.0238095238095238,0.378676470588235,0.0406264493983098,"22_0_1_20170114032251671.jpg"
"584",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.214285714285714,0.580882352941177,0.0406264493983098,"9_0_0_20170110220351738.jpg"
"585",0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.119047619047619,0.275735294117647,0.0406264493983098,"20_1_1_20170112231449708.jpg"
"588",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.404761904761905,0.327205882352941,0.0406264493983098,"10_1_0_20170109203501969.jpg"
"589",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.30952380952381,0.547794117647059,0.0406264493983098,"29_0_0_20170116224736533.jpg"
"590",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.238095238095238,0.481617647058824,0.0406264493983098,"20_0_0_20170116201258328.jpg"
"597",1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.547619047619048,0.518382352941177,0.0406264493983098,"4_0_0_20170110224705396.jpg"
"600",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.119047619047619,0.4375,0.0406264493983098,"7_1_0_20170109204120279.jpg"
"601",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.142857142857143,0.470588235294118,0.0406264493983098,"26_0_0_20170117172153925.jpg"
"609",1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.0238095238095238,0.448529411764706,0.0406264493983098,"23_0_1_20170114033534348.jpg"
"611",0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.476190476190476,0.242647058823529,0.0406264493983098,"29_1_1_20170103183648691.jpg"
"612",1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.19047619047619,0.448529411764706,0.0406264493983098,"26_0_0_20170117003329930.jpg"
"616",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.261904761904762,0.691176470588235,0.0406264493983098,"3_0_0_20170110212707387.jpg"
"617",0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.19047619047619,0.580882352941177,0.0406264493983098,"28_1_0_20170103182305562.jpg"
"619",1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0238095238095238,0.507352941176471,0.0406264493983098,"35_0_0_20170104204813467.jpg"
"621",1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0238095238095238,0.661764705882353,0.0406264493983098,"3_0_0_20170110211507718.jpg"
"623",1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.261904761904762,0.639705882352941,0.0406264493983098,"16_0_0_20170110232432328.jpg"
"624",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.476190476190476,0.533088235294118,0.0406264493983098,"35_0_0_20170117192319971.jpg"
"625",1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.333333333333333,0.507352941176471,0.0406264493983098,"34_0_0_20170117182749686.jpg"
"626",1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.0238095238095238,0.459558823529412,0.0406264493983098,"21_0_1_20170113195431788.jpg"
"627",1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.19047619047619,0.639705882352941,0.0406264493983098,"34_0_0_20170117021640307.jpg"
"630",0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.19047619047619,0.4375,0.0406264493983098,"14_1_0_20170103201911744.jpg"
"632",0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.333333333333333,0.257352941176471,0.0406264493983098,"28_1_0_20170112235047937.jpg"
"633",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.404761904761905,0.334558823529412,0.0406264493983098,"15_1_0_20170109214723528.jpg"
"635",1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.380952380952381,0.308823529411765,0.0406264493983098,"28_0_1_20170113150754253.jpg"
"638",0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.785714285714286,0.4375,0.0406264493983098,"26_1_1_20170114024803585.jpg"
"639",0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.69047619047619,0.448529411764706,0.0406264493983098,"31_1_1_20170117133156180.jpg"
"641",1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.19047619047619,0.599264705882353,0.0406264493983098,"26_0_0_20170117153343071.jpg"
"642",0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.19047619047619,0.334558823529412,0.0406264493983098,"22_1_1_20170112233707846.jpg"
"643",1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.19047619047619,0.191176470588235,0.0406264493983098,"30_0_1_20170117130040363.jpg"
"644",0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.238095238095238,0.691176470588235,0.0406264493983098,"29_1_0_20170103180915991.jpg"
"645",1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.547619047619048,0.408088235294118,0.0406264493983098,"26_0_1_20170116182256853.jpg"
"646",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.452380952380952,0.301470588235294,0.0406264493983098,"10_0_0_20170110220447314.jpg"
"647",1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.380952380952381,0.316176470588235,0.0406264493983098,"30_0_1_20170117171808851.jpg"
"651",0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.380952380952381,0.242647058823529,0.0406264493983098,"27_1_1_20170117165219530.jpg"
"653",1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.785714285714286,0.224264705882353,0.0406264493983098,"28_0_1_20170113133340457.jpg"
"655",1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.476190476190476,0.257352941176471,0.0406264493983098,"17_0_1_20170113145220398.jpg"
"659",0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.261904761904762,0.224264705882353,0.0406264493983098,"8_1_1_20170117170013457.jpg"
"663",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.19047619047619,0.481617647058824,0.0406264493983098,"26_0_0_20170116224934139.jpg"
"667",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.333333333333333,0.224264705882353,0.0406264493983098,"28_0_0_20170117180626585.jpg"
"668",1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.738095238095238,0.341911764705882,0.0406264493983098,"27_0_1_20170113183057766.jpg"
"671",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.261904761904762,0.371323529411765,0.0406264493983098,"8_0_0_20170110220143955.jpg"
"674",0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.785714285714286,0.209558823529412,0.0406264493983098,"26_1_1_20170116011422334.jpg"
"675",1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0476190476190476,0.334558823529412,0.0406264493983098,"29_0_1_20170113181956517.jpg"
"678",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0952380952380952,0.371323529411765,0.0406264493983098,"8_1_0_20170109204954253.jpg"
"681",0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.19047619047619,0.216911764705882,0.0406264493983098,"31_1_1_20170113011230351.jpg"
"686",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.0476190476190476,0.617647058823529,0.0406264493983098,"2_0_0_20170104011011896.jpg"
"691",0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.0952380952380952,0.419117647058824,0.0406264493983098,"32_1_1_20170114030220034.jpg"
"692",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.285714285714286,0.294117647058824,0.0406264493983098,"18_1_0_20170103175433456.jpg"
"697",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.214285714285714,0.599264705882353,0.0406264493983098,"1_0_0_20170110213138878.jpg"
"698",1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.285714285714286,0.448529411764706,0.0406264493983098,"18_0_1_20170116210348146.jpg"
"701",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.738095238095238,0.352941176470588,0.0406264493983098,"8_0_0_20170103201927968.jpg"
"705",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.452380952380952,0.448529411764706,0.0406264493983098,"20_0_0_20170117140056058.jpg"
"718",1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0952380952380952,0.459558823529412,0.0406264493983098,"2_0_1_20170110213401217.jpg"
"719",1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0.333333333333333,0.599264705882353,0.0406264493983098,"32_0_1_20170116003725128.jpg"
"724",1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.0476190476190476,0.378676470588235,0.0406264493983098,"35_0_0_20170117000806885.jpg"
"728",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.142857142857143,0.397058823529412,0.0406264493983098,"25_0_0_20170117143251139.jpg"
"731",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.928571428571429,0.341911764705882,0.0406264493983098,"8_0_0_20170110220350538.jpg"
"734",0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.0714285714285714,0.275735294117647,0.0406264493983098,"22_1_1_20170113195537459.jpg"
"735",0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0.580882352941177,0.0406264493983098,"4_1_0_20170109192831145.jpg"
"736",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0952380952380952,0.378676470588235,0.0406264493983098,"26_1_0_20170116214300865.jpg"
"738",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.142857142857143,0.533088235294118,0.0406264493983098,"23_1_0_20170117144933457.jpg"
"739",1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0.166666666666667,0.389705882352941,0.0406264493983098,"32_0_4_20170103235510730.jpg"
"741",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.452380952380952,0.224264705882353,0.0406264493983098,"24_0_0_20170117145956618.jpg"
"742",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0952380952380952,0.389705882352941,0.0406264493983098,"26_0_0_20170105164133579.jpg"
"744",1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0.0476190476190476,0.580882352941177,0.0406264493983098,"27_0_1_20170117013724759.jpg"
"745",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.0476190476190476,0.419117647058824,0.0406264493983098,"2_0_0_20170109194439365.jpg"
"747",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0952380952380952,0.426470588235294,0.0406264493983098,"20_1_0_20170109213016635.jpg"
"749",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.476190476190476,0.327205882352941,0.0406264493983098,"35_0_0_20170104201044970.jpg"
"752",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0952380952380952,0.599264705882353,0.0406264493983098,"16_0_0_20170110232316211.jpg"
"754",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.142857142857143,0.518382352941177,0.0406264493983098,"35_0_0_20170117130116812.jpg"
"755",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.142857142857143,0.408088235294118,0.0406264493983098,"30_1_0_20170116191315733.jpg"
"758",1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.642857142857143,0.661764705882353,0.0406264493983098,"1_0_0_20170117133107124.jpg"
"765",1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.547619047619048,0.599264705882353,0.0406264493983098,"30_0_0_20170117171057875.jpg"
"767",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.261904761904762,0.0772058823529412,0.0406264493983098,"6_0_0_20170110215623387.jpg"
"768",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0.5625,0.0406264493983098,"6_0_0_20170110213109002.jpg"
"769",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.119047619047619,0.639705882352941,0.0406264493983098,"26_0_0_20170113210319560.jpg"
"772",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.142857142857143,0.4375,0.0406264493983098,"14_0_0_20170110232523770.jpg"
"773",1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0476190476190476,0.408088235294118,0.0406264493983098,"35_0_0_20170113183145134.jpg"
"774",1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.404761904761905,0.183823529411765,0.0406264493983098,"29_0_1_20170113154817089.jpg"
"777",1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.224264705882353,0.0406264493983098,"31_0_1_20170116203929663.jpg"
"780",0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.285714285714286,0.639705882352941,0.0406264493983098,"29_1_1_20170113001147795.jpg"
"782",1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.857142857142857,0.378676470588235,0.0406264493983098,"28_0_1_20170113174923924.jpg"
"784",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.476190476190476,0.691176470588235,0.0406264493983098,"27_0_0_20170117175359640.jpg"
"785",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.738095238095238,0.378676470588235,0.0406264493983098,"30_1_0_20170117154138315.jpg"
"786",1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.119047619047619,0.352941176470588,0.0406264493983098,"30_0_1_20170117202910591.jpg"
"788",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.0952380952380952,0.316176470588235,0.0406264493983098,"32_0_0_20170117133721915.jpg"
"791",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.261904761904762,0.209558823529412,0.0406264493983098,"25_1_0_20170117141421609.jpg"
"796",0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.238095238095238,0.4375,0.0406264493983098,"18_1_0_20170109213137477.jpg"
"798",1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.166666666666667,0.275735294117647,0.0406264493983098,"28_0_0_20170117180405191.jpg"
"799",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.119047619047619,0.257352941176471,0.0406264493983098,"16_1_0_20170105000703117.jpg"
"801",1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.119047619047619,0.533088235294118,0.0406264493983098,"28_0_1_20170113134755546.jpg"
"803",0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.833333333333333,0.198529411764706,0.0406264493983098,"26_1_1_20170117200332549.jpg"
"807",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.357142857142857,0.518382352941177,0.0406264493983098,"26_0_0_20170108235818665.jpg"
"809",1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.833333333333333,0.301470588235294,0.0406264493983098,"30_0_1_20170113141818644.jpg"
"810",0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0.0238095238095238,0.308823529411765,0.0406264493983098,"25_1_1_20170112205043660.jpg"
"812",1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.428571428571429,0.507352941176471,0.0406264493983098,"26_0_1_20170113151639816.jpg"
"813",1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.595238095238095,0.128676470588235,0.0406264493983098,"26_0_1_20170113134742393.jpg"
"814",1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0476190476190476,0.371323529411765,0.0406264493983098,"26_0_1_20170117152256332.jpg"
"815",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.30952380952381,0.352941176470588,0.0406264493983098,"28_1_0_20170105165058893.jpg"
"818",1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.142857142857143,0.268382352941176,0.0406264493983098,"26_0_1_20170116210425844.jpg"
"820",0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.0714285714285714,0.294117647058824,0.0406264493983098,"24_1_1_20170113001636241.jpg"
"822",1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.238095238095238,0.308823529411765,0.0406264493983098,"24_0_1_20170113195713509.jpg"
"823",1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.880952380952381,0.397058823529412,0.0406264493983098,"25_0_1_20170113151453752.jpg"
"829",0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.0714285714285714,0.316176470588235,0.0406264493983098,"30_1_1_20170116022055600.jpg"
"831",1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0476190476190476,0.389705882352941,0.0406264493983098,"26_0_1_20170113135559835.jpg"
"832",0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0476190476190476,0.341911764705882,0.0406264493983098,"26_1_1_20170112235057871.jpg"
"833",1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.238095238095238,0.308823529411765,0.0406264493983098,"32_0_1_20170115230958202.jpg"
"835",0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.571428571428571,0.470588235294118,0.0406264493983098,"21_1_1_20170112193009590.jpg"
"836",0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.571428571428571,0.242647058823529,0.0406264493983098,"25_1_1_20170117171908418.jpg"
"837",0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.0952380952380952,0.426470588235294,0.0406264493983098,"21_1_1_20170112231851007.jpg"
"838",1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.595238095238095,0.580882352941177,0.0406264493983098,"28_0_1_20170117022047979.jpg"
"839",0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0.714285714285714,0.327205882352941,0.0406264493983098,"24_1_1_20170115235615800.jpg"
"840",1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.880952380952381,0.408088235294118,0.0406264493983098,"31_0_1_20170117135443579.jpg"
"841",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.547794117647059,0.0406264493983098,"28_1_0_20170117022353982.jpg"
"842",1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.238095238095238,0.459558823529412,0.0406264493983098,"32_0_1_20170113155159833.jpg"
"846",0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.238095238095238,0.470588235294118,0.0406264493983098,"26_1_1_20170116160509916.jpg"
"847",1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.0714285714285714,0.352941176470588,0.0406264493983098,"15_0_1_20170113132336584.jpg"
"850",0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.333333333333333,0.334558823529412,0.0406264493983098,"28_1_0_20170117122004211.jpg"
"851",1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0238095238095238,0.352941176470588,0.0406264493983098,"32_0_1_20170116002309943.jpg"
"852",1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.5,0.389705882352941,0.0406264493983098,"25_0_1_20170117195010460.jpg"
"854",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.476190476190476,0.580882352941177,0.0406264493983098,"35_0_0_20170117180618449.jpg"
"856",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.261904761904762,0.341911764705882,0.0406264493983098,"26_0_0_20170112205758123.jpg"
"858",0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.19047619047619,0.301470588235294,0.0406264493983098,"25_1_0_20170117182558966.jpg"
"860",1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.214285714285714,0.724264705882353,0.0406264493983098,"28_0_1_20170113133358713.jpg"
"862",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.166666666666667,0.426470588235294,0.0406264493983098,"1_0_0_20170110213403723.jpg"
"863",1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.357142857142857,0.580882352941177,0.0406264493983098,"32_0_0_20170116235740282.jpg"
"867",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.19047619047619,0.533088235294118,0.0406264493983098,"30_0_0_20170117130634587.jpg"
"870",0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0.30952380952381,0.327205882352941,0.0406264493983098,"23_1_0_20170112234331591.jpg"
"871",1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.357142857142857,0.389705882352941,0.0406264493983098,"19_0_0_20170117140603777.jpg"
