"Y","A","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185"
1,0,0,1,21,22,9,9,1,-0.27,0,30,2,40,10,20,10,0,20,0,2,10,8,10,2,4,7,3,2,12,240,12,134,39,20337,6,2,2,92,156,1,142,9,4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2,5,-1,25,15,25,15,10,10,40,5,20,10,10,15,40,5,15,20,10,10,8,9,7,8,5,7,9,9,7,7,7,7,7,5,5,5,6,5,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,3,2,30,10,10,25,5,20,20,15,20,20,10,15,30,15,10,20,10,15,40,10,5,30,5,10,8,9,7,6,6,7,9,7,7,7,0,0,0,-1,-1,25,15,25,15,5,15,25,10,20,25,5,15,30,15,15,20,10,10,50,15,5,20,5,5,8,9,9,7,5,7,9,7,6,6
0,1,1,0,16,6,3,7,4,0.34,1,22,2,10,10,40,10,15,15,0,6,7,9,9,10,8,7,6,2,8,176,9,83,62,26720,2,4,8,153,1,1,190,13,7,2,7,8,6,4,3,2,6,5,3,7,6,6,6,4,2,7,-1,25,7,35,20,8,5,60,5,5,20,5,5,30,3,40,4,20,3,8,8,8,10,9,7,6,10,6,8,9,8,8,9,6,5,8,9,2,2,25,7,35,15,8,7,8,7,10,8,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,1,1,11,21,2,2,17,0.13,0,23,4,16,16,19,17,14,18,0,4,5,5,5,5,4,5,4,2,8,242,4,169,49,15162,3,3,4,136,1,2,4,2,3,3,4,7,6,5,4,5,1,10,7,6,8,9,10,8,7,6,-1,30,10,20,20,10,10,40,5,10,30,10,5,10,10,25,25,25,5,7,7,10,9,9,7,8,9,9,8,4,6,7,4,5,4,5,4,0,4,30,0,30,20,10,10,8,8,10,10,9,8,1,2,-1,-1,-1,-1,-1,-1,30,10,20,20,10,10,40,10,10,30,0,10,10,10,30,20,20,10,7,7,9,9,8,7,7,8,9,7,4,2,1,4,2,30,10,20,15,10,15,30,15,15,20,0,20,20,15,20,20,10,15,15,10,20,20,20,15,9,9,9,9,9,8,8,8,9,8
0,0,1,1,14,20,9,9,5,0.22,0,26,3,15,15,15,20,20,15,1,9,8,8,7,9,9,8,7,2,12,176,9,44,56,26062,2,7,5,156,209,1,73,7,7,8,7,7,6,6,3,1,6,7,2,2,2,5,9,4,1,7,-1,50,10,10,10,10,10,50,10,10,10,10,10,30,10,20,10,20,10,8,6,9,9,9,8,6,9,9,9,6,6,8,5,7,6,5,4,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,3,2,-1,-1,-1,-1,-1,-1,50,5,15,10,15,5,40,10,10,5,15,10,40,10,10,10,20,10,8,7,8,9,10,8,7,8,9,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,1,1,21,22,11,2,10,0.21,0,25,4,15,20,25,20,10,10,1,5,8,7,7,6,5,4,2,2,10,95,6,215,1,0,2,1,2,88,1,2,17,2,7,3,5,7,5,5,7,2,5,3,1,5,7,6,7,2,2,5,-1,25,25,25,13,12,0,20,20,20,15,10,15,25,15,15,15,15,15,8,9,8,9,9,8,9,7,6,6,8,-1,8,8,-1,7,8,7,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,2,40,5,20,30,5,0,25,15,20,20,10,10,25,15,20,20,10,10,30,20,15,25,5,5,8,9,9,8,8,8,8,7,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,1,1,2,19,10,-1,4,0.54,1,27,2,10,20,20,15,20,15,0,5,8,8,-1,8,6,7,7,2,8,223,4,1,1,0,2,3,4,108,1,1,4,2,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,5,25,15,25,25,15,15,-1,-1,-1,-1,-1,-1,50,5,15,20,5,5,7,9,8,9,9,-1,-1,-1,-1,-1,5,7,8,7,8,8,8,6,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,1,2,-1,-1,-1,-1,-1,-1,60,5,10,10,5,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,9,8,7,9,-1,-1,-1,-1,-1,1,0,0,-1,-1,20,15,20,15,20,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,8,9,8,9,-1,-1,-1,-1,-1
1,0,1,1,17,11,4,9,7,-0.01,0,27,2,30,15,15,30,0,10,0,4,7,8,7,8,7,6,9,2,13,176,9,102,1,0,4,7,2,217,1,3,249,7,9,6,8,7,8,7,8,7,9,8,7,8,9,8,10,5,3,7,-1,35,30,25,5,0,5,30,5,10,30,10,15,35,5,15,30,5,10,7,8,7,10,8,7,8,8,6,7,7,6,7,7,6,5,7,7,2,5,35,30,25,5,0,5,7,9,10,7,9,6,1,3,-1,-1,-1,-1,-1,-1,35,30,25,5,0,5,50,5,5,30,0,10,35,30,25,5,0,5,7,9,10,7,8,6,8,8,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,0,1,11,21,15,15,16,0.41,0,28,1,20,18,20,17,10,15,1,6,10,10,7,7,4,7,7,2,10,96,7,38,63,26908,2,1,4,260,66,2,66,2,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,3,-1,15,15,25,20,5,20,30,10,10,20,15,15,30,10,10,20,10,20,8,7,8,9,5,8,7,9,8,6,6,7,6,7,6,6,6,4,0,2,20,15,25,20,10,15,8,8,9,8,6,5,3,3,-1,-1,-1,-1,-1,-1,15,20,25,20,10,25,25,20,15,20,20,20,21.74,13.04,17.39,17.39,13.04,17.39,7,8,8,9,7,7,8,7,9,6,0,4,1,3,1,15,20,25,20,10,10,25,15,25,20,10,15,25,20,20,20,15,20,25,15,20,25,15,20,8,7,9,8,7,8,8,8,8,6
1,1,1,1,21,22,9,15,17,-0.09,1,28,6,25,15,25,15,10,10,0,5,6,8,4,6,4,4,4,2,8,87,6,156,1,0,6,1,2,19,1,6,320,5,7,9,3,9,9,8,6,7,7,7,3,6,7,8,7,4,1,9,-1,30,30,30,5,2,3,30,15,15,15,15,10,25,25,25,10,10,5,7,9,8,9,5,8,8,8,8,7,7,8,7,8,7,8,8,7,0,3.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,1,2,40,10,30,10,5,5,40,10,20,10,5,15,30,30,10,10,10,10,20,30,10,20,15,5,7,7,9,8,7,8,7,8,8,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,1,1,9,20,16,9,8,0.85,0,31,1,14.58,16.67,20.83,18.75,16.67,12.5,0,7,8,9,9,7,7,7,6,2,8,217,11,1,1,0,4,1,5,86,1,3,258,2,3,1,2,8,4,5,8,4,6,9,2,4,7,8,9,2,8,7,-1,135.1,189.2,216.2,135.1,135.1,189.2,80,30,50,70,40,70,153.8,102.6,205.1,205.1,153.8,179.5,50,80,40,70,80,-10,-10,-10,-10,-10,7,7,7,7,7,5,7,5,2,3,172.4,103.4,206.9,137.9,137.9,241.4,50,70,80,40,70,6,1,2,-10,-10,-10,-10,-10,-10,156.3,156.3,218.8,125,125,218.8,70,40,50,70,40,70,189.2,108.1,189.2,189.2,135.1,189.2,50,70,80,40,70,-10,-10,-10,-10,-10,-1,-1,-1,-1,-1,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
1,0,0,0,1,10,2,-1,4,0.08,1,24,2,100,0,0,0,0,0,0,6,6,6,6,6,6,7,7,2,10,168,14,1,1,0,2,4,5,2,169,1,336,9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,10,15,15,15,40,10,5,-1,-1,-1,-1,-1,-1,45,10,15,20,5,5,6,8,10,6,9,-1,-1,-1,-1,-1,9,9,8,10,8,8,9,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,-1,-1,-1,-1,-1,-1,35.71,3.57,10.71,28.57,3.57,17.86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,5,10,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,1,1,14,20,20,20,2,0.23,1,24,2,50,20,10,5,10,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,56,4,15,50,25026,2,1,9,31,64,3,61,3,2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1,7,-1,17,18,28,27,5,5,65,0,8,15,0,12,50,5,10,20,5,10,6,9,9,10,7,6,9,10,9,7,-1,-1,-1,-1,-1,-1,-1,-1,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,1,2,-1,-1,-1,-1,-1,-1,22,15,20,22,11,10,40,10,10,15,5,20,30,10,10,20,10,20,7,9,10,9,7,6,8,10,9,7,5,1,1,1,1,30,15,25,20,5,5,70,5,5,10,5,5,40,5,10,15,5,25,30,5,15,20,20,10,6,9,10,9,7,6,9,10,8,7
0,0,1,1,21,22,12,8,5,0.57,0,26,3,25,25,25,12,3,10,1,7,8,8,8,-1,6,8,8,2,16,27,6,43,1,0,2,1,2,26,1,2,309,7,8,2,8,8,8,8,8,8,6,8,5,4,6,3,6,6,6,6,-1,50,0,10,30,0,10,40,10,10,20,0,20,40,20,0,30,10,0,7,8,9,8,8,7,8,9,9,9,8,5,5,8,6,5,6,5,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,2,70,0,0,30,0,0,70,0,0,30,0,0,50,20,10,20,0,0,50,10,10,20,10,0,7,4,9,8,8,7,8,9,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,0,1,4,18,4,-1,5,0.74,1,27,4,20,20,20,20,10,10,0,3,8,5,4,5,7,6,5,2,7,51,11,1,1,0,4,4,2,177,1,7,157,10,8,9,6,5,8,9,6,3,1,10,6,7,8,7,6,4,1,5,0,15,21,18,18,10,18,-1,-1,-1,-1,-1,-1,10,25,15,15,10,25,5,8,5,7,5,-1,-1,-1,-1,-1,6,9,7,6,6,8,5,4,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,2,-1,-1,-1,-1,-1,-1,15,20,20,15,10,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,7,8,6,2,-1,-1,-1,-1,-1,0,0,0,-1,-1,10,20,20,20,10,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,8,6,4,-1,-1,-1,-1,-1
0,0,1,1,4,18,3,-1,16,0.31,0,27,2,25,15,20,20,20,0,0,5,9,8,6,6,6,5,5,2,6,109,9,1,1,0,4,3,3,100,1,3,134,7,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,7,14,40,8,10,12,10,20,-1,-1,-1,-1,-1,-1,20,10,10,30,10,20,8,8,8,9,9,-1,-1,-1,-1,-1,8,9,9,6,9,2,6,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,1,2,-1,-1,-1,-1,-1,-1,40,10,10,20,5,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,8,9,7,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,1,1,21,22,5,2,4,0.28,0,27,4,10,25,20,20,5,20,1,7,5,7,5,7,5,5,3,1,10,95,6,215,1,0,2,1,2,88,1,2,17,2,7,3,5,7,5,5,7,2,5,3,1,5,7,6,7,2,2,5,-1,25,25,25,13,12,0,20,20,20,15,10,15,25,15,15,15,15,15,8,9,8,9,9,8,9,7,6,6,5,8,7,5,-1,-1,6,7,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,2,40,5,20,30,5,0,25,15,20,20,10,10,25,15,20,20,10,10,30,20,15,25,5,5,8,9,9,8,8,8,8,7,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0,1,14,18,12,12,16,0.38,0,30,2,31.58,10.53,15.79,21.05,10.53,10.53,0,4,6,7,4,6,4,4,4,2,13,198,10,10,1,17715,6,6,7,233,1,3,27,6,8,5,10,10,10,10,8,4,5,5,8,9,9,10,10,7,7,9,-1,20,20,20,10,10,20,20,20,20,10,15,15,20,20,15,10,15,20,9,10,9,9,8,9,9,9,8,9,8,6,7,7,7,8,7,6,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,1,1,-1,-1,-1,-1,-1,-1,20,20,10,15,10,15,20,15,20,15,15,15,20,20,15,15,15,15,6,10,7,8,7,6,9,7,7,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,0,1,14,18,2,2,8,0.15,0,23,4,25,20,20,20,5,10,1,6,8,8,7,8,6,7,6,2,17,77,10,209,47,21645,3,2,2,180,1,3,345,2,3,4,4,10,9,10,1,1,8,7,10,8,10,1,4,10,4,2,-1,40,15,25,5,15,0,55,10,5,15,5,10,70,5,5,15,5,0,10,10,10,10,10,10,10,10,10,10,4,5,6,4,6,-1,4,5,0,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,1,2,-1,-1,-1,-1,-1,-1,60,10,10,10,10,0,45,25,5,25,0,0,65,5,5,25,0,0,10,10,10,9,10,10,9,10,9,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0,0,3,10,6,-1,9,0.28,0,27,1,21,17,22,20,8,13,0,3,6,5,4,6,4,4,5,2,13,222,4,1,1,0,6,3,11,153,1,2,67,6,3,1,9,9,5,5,3,1,5,5,2,10,7,6,9,5,5,4,10,5,20,25,15,15,20,-1,-1,-1,-1,-1,-1,60,10,10,10,5,5,7,9,9,9,9,-1,-1,-1,-1,-1,5,1,9,1,1,1,2,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,0,1,12,14,1,1,10,0.53,0,27,2,6.67,19.05,42.86,9.52,14.29,7.62,1,9,8,8,6,4,5,7,6,2,13,171,10,220,1,0,4,6,10,188,1,1,334,2,8,2,7,10,7,7,8,2,7,8,7,8,9,7,7,9,8,4,-1,10,47,16,12,3,12,30,16,14,20,8,12,35,15,8,20,2,20,7,9,8,9,5,7,9,9,8,7,5,9,9,8,7,8,8,7,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,2,-1,-1,-1,-1,-1,-1,9,30,19,19,3,20,12,30,19,21,10,8,30,20,5,25,2,18,7,9,8,7,3,7,8,8,7,7,0,1,1,1,-1,9,30,19,19,3,20,9,30,19,19,3,20,30,15,10,20,5,20,35,15,7,20,4,19,8,9,8,7,3,8,9,9,7,7
1,0,0,0,18,6,3,3,3,-0.24,1,33,4,15,15,15,20,15,20,0,6,9,8,5,8,6,5,5,2,8,28,11,216,1,24794,4,5,6,100,1,2,282,2,3,5,3,10,10,7,7,1,8,10,4,8,9,8,9,9,7,4,-1,10,25,20,16,20,9,20,16,13,19,13,19,25,12,12,20,11,20,7,9,9,8,8,7,8,8,7,9,7,7,8,9,8,7,8,7,0,2,3,8,8,7,8,5,7,9,8,8,8,5,1,3,10,10,15,25,15,25,10,20,15,20,20,15,20,15,15,20,15,15,20,15,15,20,15,15,8,9,8,8,8,8,9,8,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,1,1,4,18,3,-1,15,0.64,0,27,2,25,15,20,20,20,0,0,6,10,9,7,8,6,8,5,2,10,62,6,1,1,0,3,3,7,9,1,1,13,2,5,8,7,10,10,8,10,6,8,8,3,8,9,8,7,7,3,7,3,10,20,20,22,6,22,-1,-1,-1,-1,-1,-1,20,25,15,20,10,10,7,9,9,9,9,-1,-1,-1,-1,-1,6,7,7,7,7,-1,7,7,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,1,2,-1,-1,-1,-1,-1,-1,15,20,15,20,15,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,9,9,7,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,0,1,9,20,5,5,14,0.5,0,27,2,9.52,19.05,23.81,19.05,4.76,23.81,1,7,6,5,3,4,5,6,4,2,9,230,8,1,1,0,4,1,7,231,1,1,100,2,3,3,6,7,7,7,8,6,8,6,8,9,9,9,9,7,9,6,-1,176.5,176.5,176.5,156.9,156.9,156.9,80,80,70,70,70,70,187.5,187.5,166.7,166.7,145.8,145.8,90,90,90,90,90,-10,-10,-10,-10,-10,2,6,4,2,1,2,2,2,2,-1,155.6,177.8,177.8,155.6,155.6,177.8,-10,-10,-10,-10,-10,2,3,3,-10,-10,-10,-10,-10,-10,173.9,173.9,173.9,152.2,152.2,173.9,80,70,80,80,70,60,216.2,162.2,162.2,189.2,135.1,135.1,90,90,90,90,90,-10,-10,-10,-10,-10,-1,-1,-1,-1,-1,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,1,1,1,9,20,13,9,5,0.64,0,23,2,15.38,17.31,19.23,19.23,11.54,17.31,0,5,9,9,5,5,5,6,6,2,8,217,11,1,1,0,4,1,5,86,1,3,258,2,3,1,2,8,4,5,8,4,6,9,2,4,7,8,9,2,8,7,-1,135.1,189.2,216.2,135.1,135.1,189.2,80,30,50,70,40,70,153.8,102.6,205.1,205.1,153.8,179.5,50,80,40,70,80,-10,-10,-10,-10,-10,6,7,7,4,7,6,5,4,2,3,172.4,103.4,206.9,137.9,137.9,241.4,50,70,80,40,70,6,1,2,-10,-10,-10,-10,-10,-10,156.3,156.3,218.8,125,125,218.8,70,40,50,70,40,70,189.2,108.1,189.2,189.2,135.1,189.2,50,70,80,40,70,-10,-10,-10,-10,-10,-1,-1,-1,-1,-1,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,0,1,1,11,21,8,8,14,0.62,0,27,4,19,20,19,14,13,15,1,7,9,9,8,8,6,7,5,1,9,24,11,36,63,26908,2,2,2,41,1,2,304,2,8,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2,5,-1,25,20,30,15,5,5,35,20,15,10,10,10,20,10,30,15,15,10,5,9,5,8,6,5,8,9,5,7,7,7,8,7,8,7,7,5,1,1,25,15,30,10,5,15,5,9,8,5,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,0,1,4,-1,20,20,25,15,8,12,30,5,30,10,5,20,30,20,20,10,5,15,15,10,25,25,20,5,5,8,8,5,7,5,7,8,5,8
1,1,0,1,7,16,8,8,3,0.15,0,28,4,16.28,20.93,18.6,18.6,13.95,11.63,1,6,7,7,7,6,7,6,5,2,15,123,8,1,1,0,2,3,4,169,204,2,258,2,5,1,3,5,3,3,9,1,5,7,1,1,7,5,4,2,10,5,-1,120,200,200,200,140,140,70,70,60,50,50,50,250,150,150,150,150,150,70,90,80,90,80,-10,-10,-10,-10,-10,5,6,9,6,9,3,8,5,0,1,127.7,212.8,191.5,170.2,148.9,148.9,80,100,80,80,80,6,1,2,-10,-10,-10,-10,-10,-10,140,180,180,180,160,160,90,40,40,70,70,70,238.1,119,142.9,166.7,166.7,166.7,60,90,90,80,70,-10,-10,-10,-10,-10,1,1,1,1,-1,108.7,195.7,173.9,195.7,152.2,173.9,-10,-10,-10,-10,-10,-10,100,60,70,70,70,70,90,70,70,70,80,-10,60,60,70,70,70,-10,-10,-10,-10,-10
1,0,0,1,2,16,5,-1,7,-0.3,1,30,4,30,20,10,30,0,10,0,5,5,5,5,5,-1,5,-1,2,5,209,6,1,1,0,4,8,11,153,1,4,344,10,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,0,12,18,20,16,16,18,-1,-1,-1,-1,-1,-1,35,15,10,15,5,20,5,9,7,9,10,-1,-1,-1,-1,-1,5,8,7,5,9,5,7,2,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,3,3,-1,-1,-1,-1,-1,-1,20,15,20,15,10,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,9,9,7,10,-1,-1,-1,-1,-1,0,0,0,-1,-1,15,20,20,20,10,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,9,9,7,9,-1,-1,-1,-1,-1
1,0,1,1,14,20,5,5,17,-0.23,1,23,4,20,20,20,20,20,0,0,6,6,6,6,6,6,4,6,2,10,42,9,110,54,25380,4,3,3,155,1,1,174,7,7,9,6,6,3,3,1,7,8,6,8,5,8,7,8,6,2,6,-1,25,20,10,20,15,10,45,10,5,30,5,5,20,25,20,20,10,5,7,8,8,7,7,7,6,7,8,7,8,8,8,8,7,6,5,5,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,3,2,-1,-1,-1,-1,-1,-1,20,20,20,30,20,10,20,20,20,20,20,20,16.67,16.67,16.67,16.67,16.67,16.67,7,9,8,7,8,7,8,8,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,1,1,21,22,17,8,10,-0.06,1,24,2,10,15,30,20,15,10,1,7,7,8,9,8,8,9,9,2,16,27,6,43,1,0,2,1,2,26,1,2,309,7,8,2,8,8,8,8,8,8,6,8,5,4,6,3,6,6,6,6,-1,50,0,10,30,0,10,40,10,10,20,0,20,40,20,0,30,10,0,7,8,9,8,8,7,8,9,9,9,3,5,7,5,5,4,5,5,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,2,70,0,0,30,0,0,70,0,0,30,0,0,50,20,10,20,0,0,50,10,10,20,10,0,7,4,9,8,8,7,8,9,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,1,1,19,15,13,5,9,-0.18,0,29,4,10,20,25,25,10,10,1,4,4,6,9,2,4,7,5,2,16,254,16,177,1,0,6,5,7,137,85,1,128,6,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6,6,-1,20,20,20,15,15,10,20,20,30,10,20,10,20,10,20,20,15,15,7,7,7,8,9,7,9,9,8,8,6,7,7,6,7,6,6,6,0,4,7,7,6,7,6,6,8,7,7,7,8,6,1,1,20,16,16,16,16,16,20,16,16,16,16,16,16,20,16,16,16,16,16,20,16,16,16,16,8,9,9,8,9,8,8,8,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
